StartDate,EndDate,Value (kWh),Notes
2024-03-19 18:00:00,2024-03-19 19:00:00,4.308,
2024-03-19 19:00:00,2024-03-19 20:00:00,2.314,
2024-03-19 20:00:00,2024-03-19 21:00:00,2.242,
2024-03-19 21:00:00,2024-03-19 22:00:00,4.348,
2024-03-19 22:00:00,2024-03-19 23:00:00,4.985,
2024-03-19 23:00:00,2024-03-20 00:00:00,4.731,
2024-03-20 00:00:00,2024-03-20 01:00:00,2.821,
2024-03-20 01:00:00,2024-03-20 02:00:00,4.789,
2024-03-20 02:00:00,2024-03-20 03:00:00,3.512,
2024-03-20 03:00:00,2024-03-20 04:00:00,3.086,
2024-03-20 04:00:00,2024-03-20 05:00:00,1.528,
2024-03-20 05:00:00,2024-03-20 06:00:00,0.862,
2024-03-20 06:00:00,2024-03-20 07:00:00,1.084,
2024-03-20 07:00:00,2024-03-20 08:00:00,0.733,
2024-03-20 08:00:00,2024-03-20 09:00:00,0.508,
2024-03-20 09:00:00,2024-03-20 10:00:00,0.849,
2024-03-20 10:00:00,2024-03-20 11:00:00,0.779,
2024-03-20 11:00:00,2024-03-20 12:00:00,1.196,
2024-03-20 12:00:00,2024-03-20 13:00:00,1.687,
2024-03-20 13:00:00,2024-03-20 14:00:00,1.612,
2024-03-20 14:00:00,2024-03-20 15:00:00,2.419,
2024-03-20 15:00:00,2024-03-20 16:00:00,1.435,
2024-03-20 16:00:00,2024-03-20 17:00:00,1.925,
2024-03-20 17:00:00,2024-03-20 18:00:00,1.073,
2024-03-20 18:00:00,2024-03-20 19:00:00,1.302,
2024-03-20 19:00:00,2024-03-20 20:00:00,0.978,
2024-03-20 20:00:00,2024-03-20 21:00:00,1.446,
2024-03-20 21:00:00,2024-03-20 22:00:00,1.096,
2024-03-20 22:00:00,2024-03-20 23:00:00,2.676,
2024-03-20 23:00:00,2024-03-21 00:00:00,3.037,
2024-03-21 00:00:00,2024-03-21 01:00:00,3.179,
2024-03-21 01:00:00,2024-03-21 02:00:00,3.134,
2024-03-21 02:00:00,2024-03-21 03:00:00,0.719,
2024-03-21 03:00:00,2024-03-21 04:00:00,0.917,
2024-03-21 04:00:00,2024-03-21 05:00:00,0.634,
2024-03-21 05:00:00,2024-03-21 06:00:00,0.6,
2024-03-21 06:00:00,2024-03-21 07:00:00,0.569,
2024-03-21 07:00:00,2024-03-21 08:00:00,1.044,
2024-03-21 08:00:00,2024-03-21 09:00:00,0.622,
2024-03-21 09:00:00,2024-03-21 10:00:00,0.694,
2024-03-21 10:00:00,2024-03-21 11:00:00,1.329,
2024-03-21 11:00:00,2024-03-21 12:00:00,1.301,
2024-03-21 12:00:00,2024-03-21 13:00:00,0.59,
2024-03-21 13:00:00,2024-03-21 14:00:00,0.578,
2024-03-21 14:00:00,2024-03-21 15:00:00,0.611,
2024-03-21 15:00:00,2024-03-21 16:00:00,0.563,
2024-03-21 16:00:00,2024-03-21 17:00:00,0.859,
2024-03-21 17:00:00,2024-03-21 18:00:00,2.62,
2024-03-21 18:00:00,2024-03-21 19:00:00,3.369,
2024-03-21 19:00:00,2024-03-21 20:00:00,1.665,
2024-03-21 20:00:00,2024-03-21 21:00:00,3.434,
2024-03-21 21:00:00,2024-03-21 22:00:00,2.59,
2024-03-21 22:00:00,2024-03-21 23:00:00,1.608,
2024-03-21 23:00:00,2024-03-22 00:00:00,1.394,
2024-03-22 00:00:00,2024-03-22 01:00:00,1.031,
2024-03-22 01:00:00,2024-03-22 02:00:00,1.464,
2024-03-22 02:00:00,2024-03-22 03:00:00,4.585,
2024-03-22 03:00:00,2024-03-22 04:00:00,0.901,
2024-03-22 04:00:00,2024-03-22 05:00:00,0.82,
2024-03-22 05:00:00,2024-03-22 06:00:00,0.492,
2024-03-22 06:00:00,2024-03-22 07:00:00,0.702,
2024-03-22 07:00:00,2024-03-22 08:00:00,0.614,
2024-03-22 08:00:00,2024-03-22 09:00:00,0.568,
2024-03-22 09:00:00,2024-03-22 10:00:00,0.999,
2024-03-22 10:00:00,2024-03-22 11:00:00,0.907,
2024-03-22 11:00:00,2024-03-22 12:00:00,1.856,
2024-03-22 12:00:00,2024-03-22 13:00:00,0.515,
2024-03-22 13:00:00,2024-03-22 14:00:00,0.509,
2024-03-22 14:00:00,2024-03-22 15:00:00,0.743,
2024-03-22 15:00:00,2024-03-22 16:00:00,0.507,
2024-03-22 16:00:00,2024-03-22 17:00:00,2.649,
2024-03-22 17:00:00,2024-03-22 18:00:00,2.166,
2024-03-22 18:00:00,2024-03-22 19:00:00,1.504,
2024-03-22 19:00:00,2024-03-22 20:00:00,1.303,
2024-03-22 20:00:00,2024-03-22 21:00:00,2.641,
2024-03-22 21:00:00,2024-03-22 22:00:00,3.467,
2024-03-22 22:00:00,2024-03-22 23:00:00,3.973,
2024-03-22 23:00:00,2024-03-23 00:00:00,4.91,
2024-03-23 00:00:00,2024-03-23 01:00:00,2.011,
2024-03-23 01:00:00,2024-03-23 02:00:00,2.398,
2024-03-23 02:00:00,2024-03-23 03:00:00,1.223,
2024-03-23 03:00:00,2024-03-23 04:00:00,0.899,
2024-03-23 04:00:00,2024-03-23 05:00:00,0.711,
2024-03-23 05:00:00,2024-03-23 06:00:00,0.882,
2024-03-23 06:00:00,2024-03-23 07:00:00,0.481,
2024-03-23 07:00:00,2024-03-23 08:00:00,0.569,
2024-03-23 08:00:00,2024-03-23 09:00:00,0.821,
2024-03-23 09:00:00,2024-03-23 10:00:00,0.689,
2024-03-23 10:00:00,2024-03-23 11:00:00,1.47,
2024-03-23 11:00:00,2024-03-23 12:00:00,1.677,
2024-03-23 12:00:00,2024-03-23 13:00:00,0.549,
2024-03-23 13:00:00,2024-03-23 14:00:00,0.524,
2024-03-23 14:00:00,2024-03-23 15:00:00,0.814,
2024-03-23 15:00:00,2024-03-23 16:00:00,0.514,
2024-03-23 16:00:00,2024-03-23 17:00:00,0.558,
2024-03-23 17:00:00,2024-03-23 18:00:00,0.793,
2024-03-23 18:00:00,2024-03-23 19:00:00,2.228,
2024-03-23 19:00:00,2024-03-23 20:00:00,5.123,
2024-03-23 20:00:00,2024-03-23 21:00:00,2.526,
2024-03-23 21:00:00,2024-03-23 22:00:00,1.416,
2024-03-23 22:00:00,2024-03-23 23:00:00,2.089,
2024-03-23 23:00:00,2024-03-24 00:00:00,2.478,
2024-03-24 00:00:00,2024-03-24 01:00:00,1.735,
2024-03-24 01:00:00,2024-03-24 02:00:00,2.107,
2024-03-24 02:00:00,2024-03-24 03:00:00,1.079,
2024-03-24 03:00:00,2024-03-24 04:00:00,0.796,
2024-03-24 04:00:00,2024-03-24 05:00:00,0.901,
2024-03-24 05:00:00,2024-03-24 06:00:00,0.679,
2024-03-24 06:00:00,2024-03-24 07:00:00,0.807,
2024-03-24 07:00:00,2024-03-24 08:00:00,0.53,
2024-03-24 08:00:00,2024-03-24 09:00:00,0.926,
2024-03-24 09:00:00,2024-03-24 10:00:00,0.56,
2024-03-24 10:00:00,2024-03-24 11:00:00,0.753,
2024-03-24 11:00:00,2024-03-24 12:00:00,1.411,
2024-03-24 12:00:00,2024-03-24 13:00:00,0.499,
2024-03-24 13:00:00,2024-03-24 14:00:00,0.505,
2024-03-24 14:00:00,2024-03-24 15:00:00,0.724,
2024-03-24 15:00:00,2024-03-24 16:00:00,0.518,
2024-03-24 16:00:00,2024-03-24 17:00:00,0.492,
2024-03-24 17:00:00,2024-03-24 18:00:00,0.753,
2024-03-24 18:00:00,2024-03-24 19:00:00,2.997,
2024-03-24 19:00:00,2024-03-24 20:00:00,2.212,
2024-03-24 20:00:00,2024-03-24 21:00:00,1.991,
2024-03-24 21:00:00,2024-03-24 22:00:00,3.952,
2024-03-24 22:00:00,2024-03-24 23:00:00,5.977,
2024-03-24 23:00:00,2024-03-25 00:00:00,7.381,
2024-03-25 00:00:00,2024-03-25 01:00:00,2.593,
2024-03-25 01:00:00,2024-03-25 02:00:00,1.997,
2024-03-25 02:00:00,2024-03-25 03:00:00,0.902,
2024-03-25 03:00:00,2024-03-25 04:00:00,0.766,
2024-03-25 04:00:00,2024-03-25 05:00:00,0.799,
2024-03-25 05:00:00,2024-03-25 06:00:00,0.746,
2024-03-25 06:00:00,2024-03-25 07:00:00,0.977,
2024-03-25 07:00:00,2024-03-25 08:00:00,0.897,
2024-03-25 08:00:00,2024-03-25 09:00:00,1.046,
2024-03-25 09:00:00,2024-03-25 10:00:00,0.814,
2024-03-25 10:00:00,2024-03-25 11:00:00,0.771,
2024-03-25 11:00:00,2024-03-25 12:00:00,2.03,
2024-03-25 12:00:00,2024-03-25 13:00:00,0.77,
2024-03-25 13:00:00,2024-03-25 14:00:00,0.482,
2024-03-25 14:00:00,2024-03-25 15:00:00,0.691,
2024-03-25 15:00:00,2024-03-25 16:00:00,0.459,
2024-03-25 16:00:00,2024-03-25 17:00:00,0.861,
2024-03-25 17:00:00,2024-03-25 18:00:00,3.332,
2024-03-25 18:00:00,2024-03-25 19:00:00,1.385,
2024-03-25 19:00:00,2024-03-25 20:00:00,1.644,
2024-03-25 20:00:00,2024-03-25 21:00:00,1.295,
2024-03-25 21:00:00,2024-03-25 22:00:00,1.859,
2024-03-25 22:00:00,2024-03-25 23:00:00,1.782,
2024-03-25 23:00:00,2024-03-26 00:00:00,1.743,
2024-03-26 00:00:00,2024-03-26 01:00:00,0.869,
2024-03-26 01:00:00,2024-03-26 02:00:00,0.544,
2024-03-26 02:00:00,2024-03-26 03:00:00,1.797,
2024-03-26 03:00:00,2024-03-26 04:00:00,1.909,
2024-03-26 04:00:00,2024-03-26 05:00:00,0.83,
2024-03-26 05:00:00,2024-03-26 06:00:00,0.463,
2024-03-26 06:00:00,2024-03-26 07:00:00,0.411,
2024-03-26 07:00:00,2024-03-26 08:00:00,0.695,
2024-03-26 08:00:00,2024-03-26 09:00:00,0.434,
2024-03-26 09:00:00,2024-03-26 10:00:00,0.601,
2024-03-26 10:00:00,2024-03-26 11:00:00,1.032,
2024-03-26 11:00:00,2024-03-26 12:00:00,0.817,
2024-03-26 12:00:00,2024-03-26 13:00:00,0.824,
2024-03-26 13:00:00,2024-03-26 14:00:00,1.856,
2024-03-26 14:00:00,2024-03-26 15:00:00,1.257,
2024-03-26 15:00:00,2024-03-26 16:00:00,1.066,
2024-03-26 16:00:00,2024-03-26 17:00:00,0.692,
2024-03-26 17:00:00,2024-03-26 18:00:00,1.388,
2024-03-26 18:00:00,2024-03-26 19:00:00,1.427,
2024-03-26 19:00:00,2024-03-26 20:00:00,1.513,
2024-03-26 20:00:00,2024-03-26 21:00:00,0.813,
2024-03-26 21:00:00,2024-03-26 22:00:00,0.723,
2024-03-26 22:00:00,2024-03-26 23:00:00,2.032,
2024-03-26 23:00:00,2024-03-27 00:00:00,0.949,
2024-03-27 00:00:00,2024-03-27 01:00:00,0.953,
2024-03-27 01:00:00,2024-03-27 02:00:00,1.15,
2024-03-27 02:00:00,2024-03-27 03:00:00,5.297,
2024-03-27 03:00:00,2024-03-27 04:00:00,1.772,
2024-03-27 04:00:00,2024-03-27 05:00:00,1.928,
2024-03-27 05:00:00,2024-03-27 06:00:00,4.411,
2024-03-27 06:00:00,2024-03-27 07:00:00,1.885,
2024-03-27 07:00:00,2024-03-27 08:00:00,0.405,
2024-03-27 08:00:00,2024-03-27 09:00:00,0.675,
2024-03-27 09:00:00,2024-03-27 10:00:00,0.461,
2024-03-27 10:00:00,2024-03-27 11:00:00,0.685,
2024-03-27 11:00:00,2024-03-27 12:00:00,0.829,
2024-03-27 12:00:00,2024-03-27 13:00:00,1.327,
2024-03-27 13:00:00,2024-03-27 14:00:00,1.871,
2024-03-27 14:00:00,2024-03-27 15:00:00,1.59,
2024-03-27 15:00:00,2024-03-27 16:00:00,1.322,
2024-03-27 16:00:00,2024-03-27 17:00:00,3.059,
2024-03-27 17:00:00,2024-03-27 18:00:00,3.349,
2024-03-27 18:00:00,2024-03-27 19:00:00,1.581,
2024-03-27 19:00:00,2024-03-27 20:00:00,1.359,
2024-03-27 20:00:00,2024-03-27 21:00:00,0.993,
2024-03-27 21:00:00,2024-03-27 22:00:00,1.779,
2024-03-27 22:00:00,2024-03-27 23:00:00,2.803,
2024-03-27 23:00:00,2024-03-28 00:00:00,2.923,
2024-03-28 00:00:00,2024-03-28 01:00:00,2.802,
2024-03-28 01:00:00,2024-03-28 02:00:00,2.372,
2024-03-28 02:00:00,2024-03-28 03:00:00,2.579,
2024-03-28 03:00:00,2024-03-28 04:00:00,4.829,
2024-03-28 04:00:00,2024-03-28 05:00:00,3.35,
2024-03-28 05:00:00,2024-03-28 06:00:00,1.08,
2024-03-28 06:00:00,2024-03-28 07:00:00,0.678,
2024-03-28 07:00:00,2024-03-28 08:00:00,0.388,
2024-03-28 08:00:00,2024-03-28 09:00:00,0.624,
2024-03-28 09:00:00,2024-03-28 10:00:00,0.816,
2024-03-28 10:00:00,2024-03-28 11:00:00,1.235,
2024-03-28 11:00:00,2024-03-28 12:00:00,2.704,
2024-03-28 12:00:00,2024-03-28 13:00:00,1.521,
2024-03-28 13:00:00,2024-03-28 14:00:00,0.564,
2024-03-28 14:00:00,2024-03-28 15:00:00,0.988,
2024-03-28 15:00:00,2024-03-28 16:00:00,0.836,
2024-03-28 16:00:00,2024-03-28 17:00:00,1.377,
2024-03-28 17:00:00,2024-03-28 18:00:00,2.908,
2024-03-28 18:00:00,2024-03-28 19:00:00,2.289,
2024-03-28 19:00:00,2024-03-28 20:00:00,1.491,
2024-03-28 20:00:00,2024-03-28 21:00:00,1.237,
2024-03-28 21:00:00,2024-03-28 22:00:00,2.861,
2024-03-28 22:00:00,2024-03-28 23:00:00,3.967,
2024-03-28 23:00:00,2024-03-29 00:00:00,1.562,
2024-03-29 00:00:00,2024-03-29 01:00:00,1.012,
2024-03-29 01:00:00,2024-03-29 02:00:00,1.802,
2024-03-29 02:00:00,2024-03-29 03:00:00,2.243,
2024-03-29 03:00:00,2024-03-29 04:00:00,0.932,
2024-03-29 04:00:00,2024-03-29 05:00:00,0.939,
2024-03-29 05:00:00,2024-03-29 06:00:00,0.497,
2024-03-29 06:00:00,2024-03-29 07:00:00,0.608,
2024-03-29 07:00:00,2024-03-29 08:00:00,0.485,
2024-03-29 08:00:00,2024-03-29 09:00:00,0.9,
2024-03-29 09:00:00,2024-03-29 10:00:00,0.913,
2024-03-29 10:00:00,2024-03-29 11:00:00,1.109,
2024-03-29 11:00:00,2024-03-29 12:00:00,3.316,
2024-03-29 12:00:00,2024-03-29 13:00:00,2.042,
2024-03-29 13:00:00,2024-03-29 14:00:00,0.817,
2024-03-29 14:00:00,2024-03-29 15:00:00,0.592,
2024-03-29 15:00:00,2024-03-29 16:00:00,0.792,
2024-03-29 16:00:00,2024-03-29 17:00:00,0.572,
2024-03-29 17:00:00,2024-03-29 18:00:00,3.719,
2024-03-29 18:00:00,2024-03-29 19:00:00,2.554,
2024-03-29 19:00:00,2024-03-29 20:00:00,0.986,
2024-03-29 20:00:00,2024-03-29 21:00:00,1.639,
2024-03-29 21:00:00,2024-03-29 22:00:00,0.856,
2024-03-29 22:00:00,2024-03-29 23:00:00,2.08,
2024-03-29 23:00:00,2024-03-30 00:00:00,1.637,
2024-03-30 00:00:00,2024-03-30 01:00:00,3.207,
2024-03-30 01:00:00,2024-03-30 02:00:00,3.099,
2024-03-30 02:00:00,2024-03-30 03:00:00,1.349,
2024-03-30 03:00:00,2024-03-30 04:00:00,0.672,
2024-03-30 04:00:00,2024-03-30 05:00:00,0.914,
2024-03-30 05:00:00,2024-03-30 06:00:00,0.6,
2024-03-30 06:00:00,2024-03-30 07:00:00,0.511,
2024-03-30 07:00:00,2024-03-30 08:00:00,0.9,
2024-03-30 08:00:00,2024-03-30 09:00:00,0.554,
2024-03-30 09:00:00,2024-03-30 10:00:00,0.923,
2024-03-30 10:00:00,2024-03-30 11:00:00,1.377,
2024-03-30 11:00:00,2024-03-30 12:00:00,1.302,
2024-03-30 12:00:00,2024-03-30 13:00:00,0.645,
2024-03-30 13:00:00,2024-03-30 14:00:00,0.55,
2024-03-30 14:00:00,2024-03-30 15:00:00,0.581,
2024-03-30 15:00:00,2024-03-30 16:00:00,0.803,
2024-03-30 16:00:00,2024-03-30 17:00:00,0.559,
2024-03-30 17:00:00,2024-03-30 18:00:00,0.553,
2024-03-30 18:00:00,2024-03-30 19:00:00,1.665,
2024-03-30 19:00:00,2024-03-30 20:00:00,5.353,
2024-03-30 20:00:00,2024-03-30 21:00:00,1.556,
2024-03-30 21:00:00,2024-03-30 22:00:00,2.828,
2024-03-30 22:00:00,2024-03-30 23:00:00,2.952,
2024-03-30 23:00:00,2024-03-31 00:00:00,1.862,
2024-03-31 00:00:00,2024-03-31 01:00:00,1.802,
2024-03-31 01:00:00,2024-03-31 02:00:00,2.418,
2024-03-31 02:00:00,2024-03-31 03:00:00,1.978,
2024-03-31 03:00:00,2024-03-31 04:00:00,1.002,
2024-03-31 04:00:00,2024-03-31 05:00:00,1.107,
2024-03-31 05:00:00,2024-03-31 06:00:00,1.415,
2024-03-31 06:00:00,2024-03-31 07:00:00,1.058,
2024-03-31 07:00:00,2024-03-31 08:00:00,1.089,
2024-03-31 08:00:00,2024-03-31 09:00:00,1.121,
2024-03-31 09:00:00,2024-03-31 10:00:00,1.359,
2024-03-31 10:00:00,2024-03-31 11:00:00,1.23,
2024-03-31 11:00:00,2024-03-31 12:00:00,1.607,
2024-03-31 12:00:00,2024-03-31 13:00:00,0.776,
2024-03-31 13:00:00,2024-03-31 14:00:00,2.114,
2024-03-31 14:00:00,2024-03-31 15:00:00,2.576,
2024-03-31 15:00:00,2024-03-31 16:00:00,3.102,
2024-03-31 16:00:00,2024-03-31 17:00:00,2.286,
2024-03-31 17:00:00,2024-03-31 18:00:00,1.418,
2024-03-31 18:00:00,2024-03-31 19:00:00,2.112,
2024-03-31 19:00:00,2024-03-31 20:00:00,1.286,
2024-03-31 20:00:00,2024-03-31 21:00:00,1.259,
2024-03-31 21:00:00,2024-03-31 22:00:00,1.029,
2024-03-31 22:00:00,2024-03-31 23:00:00,1.989,
2024-03-31 23:00:00,2024-04-01 00:00:00,1.349,
