StartDate,EndDate,Value (kWh),Notes
2024-07-19 18:00:00,2024-07-19 19:00:00,1.257,
2024-07-19 19:00:00,2024-07-19 20:00:00,1.459,
2024-07-19 20:00:00,2024-07-19 21:00:00,4.683,
2024-07-19 21:00:00,2024-07-19 22:00:00,2.924,
2024-07-19 22:00:00,2024-07-19 23:00:00,2.038,
2024-07-19 23:00:00,2024-07-20 00:00:00,2.655,
2024-07-20 00:00:00,2024-07-20 01:00:00,2.047,
2024-07-20 01:00:00,2024-07-20 02:00:00,3.272,
2024-07-20 02:00:00,2024-07-20 03:00:00,1.328,
2024-07-20 03:00:00,2024-07-20 04:00:00,1.245,
2024-07-20 04:00:00,2024-07-20 05:00:00,1.546,
2024-07-20 05:00:00,2024-07-20 06:00:00,1.227,
2024-07-20 06:00:00,2024-07-20 07:00:00,1.26,
2024-07-20 07:00:00,2024-07-20 08:00:00,1.247,
2024-07-20 08:00:00,2024-07-20 09:00:00,1.323,
2024-07-20 09:00:00,2024-07-20 10:00:00,1.973,
2024-07-20 10:00:00,2024-07-20 11:00:00,0.55,
2024-07-20 11:00:00,2024-07-20 12:00:00,0.535,
2024-07-20 12:00:00,2024-07-20 13:00:00,0.526,
2024-07-20 13:00:00,2024-07-20 14:00:00,0.658,
2024-07-20 14:00:00,2024-07-20 15:00:00,1.455,
2024-07-20 15:00:00,2024-07-20 16:00:00,1.133,
2024-07-20 16:00:00,2024-07-20 17:00:00,1.322,
2024-07-20 17:00:00,2024-07-20 18:00:00,1.309,
2024-07-20 18:00:00,2024-07-20 19:00:00,1.062,
2024-07-20 19:00:00,2024-07-20 20:00:00,2.526,
2024-07-20 20:00:00,2024-07-20 21:00:00,3.084,
2024-07-20 21:00:00,2024-07-20 22:00:00,2.684,
2024-07-20 22:00:00,2024-07-20 23:00:00,2.564,
2024-07-20 23:00:00,2024-07-21 00:00:00,1.877,
2024-07-21 00:00:00,2024-07-21 01:00:00,1.585,
2024-07-21 01:00:00,2024-07-21 02:00:00,2.896,
2024-07-21 02:00:00,2024-07-21 03:00:00,1.45,
2024-07-21 03:00:00,2024-07-21 04:00:00,1.295,
2024-07-21 04:00:00,2024-07-21 05:00:00,1.615,
2024-07-21 05:00:00,2024-07-21 06:00:00,1.193,
2024-07-21 06:00:00,2024-07-21 07:00:00,1.282,
2024-07-21 07:00:00,2024-07-21 08:00:00,1.356,
2024-07-21 08:00:00,2024-07-21 09:00:00,1.826,
2024-07-21 09:00:00,2024-07-21 10:00:00,1.811,
2024-07-21 10:00:00,2024-07-21 11:00:00,1.182,
2024-07-21 11:00:00,2024-07-21 12:00:00,1.497,
2024-07-21 12:00:00,2024-07-21 13:00:00,1.649,
2024-07-21 13:00:00,2024-07-21 14:00:00,1.605,
2024-07-21 14:00:00,2024-07-21 15:00:00,3.247,
2024-07-21 15:00:00,2024-07-21 16:00:00,3.904,
2024-07-21 16:00:00,2024-07-21 17:00:00,3.645,
2024-07-21 17:00:00,2024-07-21 18:00:00,2.545,
2024-07-21 18:00:00,2024-07-21 19:00:00,1.91,
2024-07-21 19:00:00,2024-07-21 20:00:00,1.633,
2024-07-21 20:00:00,2024-07-21 21:00:00,2.219,
2024-07-21 21:00:00,2024-07-21 22:00:00,1.612,
2024-07-21 22:00:00,2024-07-21 23:00:00,1.597,
2024-07-21 23:00:00,2024-07-22 00:00:00,1.681,
2024-07-22 00:00:00,2024-07-22 01:00:00,2.898,
2024-07-22 01:00:00,2024-07-22 02:00:00,5.759,
2024-07-22 02:00:00,2024-07-22 03:00:00,1.925,
2024-07-22 03:00:00,2024-07-22 04:00:00,1.405,
2024-07-22 04:00:00,2024-07-22 05:00:00,1.407,
2024-07-22 05:00:00,2024-07-22 06:00:00,1.601,
2024-07-22 06:00:00,2024-07-22 07:00:00,1.461,
2024-07-22 07:00:00,2024-07-22 08:00:00,1.539,
2024-07-22 08:00:00,2024-07-22 09:00:00,2.033,
2024-07-22 09:00:00,2024-07-22 10:00:00,4.526,
2024-07-22 10:00:00,2024-07-22 11:00:00,2.221,
2024-07-22 11:00:00,2024-07-22 12:00:00,1.149,
2024-07-22 12:00:00,2024-07-22 13:00:00,1.529,
2024-07-22 13:00:00,2024-07-22 14:00:00,1.36,
2024-07-22 14:00:00,2024-07-22 15:00:00,1.549,
2024-07-22 15:00:00,2024-07-22 16:00:00,5.004,
2024-07-22 16:00:00,2024-07-22 17:00:00,2.903,
2024-07-22 17:00:00,2024-07-22 18:00:00,3.221,
2024-07-22 18:00:00,2024-07-22 19:00:00,2.698,
2024-07-22 19:00:00,2024-07-22 20:00:00,1.933,
2024-07-22 20:00:00,2024-07-22 21:00:00,1.816,
2024-07-22 21:00:00,2024-07-22 22:00:00,2.209,
2024-07-22 22:00:00,2024-07-22 23:00:00,2.355,
2024-07-22 23:00:00,2024-07-23 00:00:00,1.583,
2024-07-23 00:00:00,2024-07-23 01:00:00,1.942,
2024-07-23 01:00:00,2024-07-23 02:00:00,2.052,
2024-07-23 02:00:00,2024-07-23 03:00:00,2.036,
2024-07-23 03:00:00,2024-07-23 04:00:00,1.72,
2024-07-23 04:00:00,2024-07-23 05:00:00,1.71,
2024-07-23 05:00:00,2024-07-23 06:00:00,1.391,
2024-07-23 06:00:00,2024-07-23 07:00:00,1.392,
2024-07-23 07:00:00,2024-07-23 08:00:00,1.369,
2024-07-23 08:00:00,2024-07-23 09:00:00,1.7,
2024-07-23 09:00:00,2024-07-23 10:00:00,1.585,
2024-07-23 10:00:00,2024-07-23 11:00:00,2.019,
2024-07-23 11:00:00,2024-07-23 12:00:00,4.766,
2024-07-23 12:00:00,2024-07-23 13:00:00,2.484,
2024-07-23 13:00:00,2024-07-23 14:00:00,2.595,
2024-07-23 14:00:00,2024-07-23 15:00:00,2.168,
2024-07-23 15:00:00,2024-07-23 16:00:00,2.215,
2024-07-23 16:00:00,2024-07-23 17:00:00,2.375,
2024-07-23 17:00:00,2024-07-23 18:00:00,2.059,
2024-07-23 18:00:00,2024-07-23 19:00:00,2.16,
2024-07-23 19:00:00,2024-07-23 20:00:00,2.439,
2024-07-23 20:00:00,2024-07-23 21:00:00,3.109,
2024-07-23 21:00:00,2024-07-23 22:00:00,4.039,
2024-07-23 22:00:00,2024-07-23 23:00:00,2.137,
2024-07-23 23:00:00,2024-07-24 00:00:00,2.418,
2024-07-24 00:00:00,2024-07-24 01:00:00,1.997,
2024-07-24 01:00:00,2024-07-24 02:00:00,2.441,
2024-07-24 02:00:00,2024-07-24 03:00:00,2.175,
2024-07-24 03:00:00,2024-07-24 04:00:00,3.475,
2024-07-24 04:00:00,2024-07-24 05:00:00,1.716,
2024-07-24 05:00:00,2024-07-24 06:00:00,1.876,
2024-07-24 06:00:00,2024-07-24 07:00:00,1.337,
2024-07-24 07:00:00,2024-07-24 08:00:00,1.401,
2024-07-24 08:00:00,2024-07-24 09:00:00,1.43,
2024-07-24 09:00:00,2024-07-24 10:00:00,2.106,
2024-07-24 10:00:00,2024-07-24 11:00:00,1.671,
2024-07-24 11:00:00,2024-07-24 12:00:00,4.188,
2024-07-24 12:00:00,2024-07-24 13:00:00,2.257,
2024-07-24 13:00:00,2024-07-24 14:00:00,2.506,
2024-07-24 14:00:00,2024-07-24 15:00:00,2.106,
2024-07-24 15:00:00,2024-07-24 16:00:00,2.55,
2024-07-24 16:00:00,2024-07-24 17:00:00,2.326,
2024-07-24 17:00:00,2024-07-24 18:00:00,3.165,
2024-07-24 18:00:00,2024-07-24 19:00:00,3.081,
2024-07-24 19:00:00,2024-07-24 20:00:00,2.227,
2024-07-24 20:00:00,2024-07-24 21:00:00,1.658,
2024-07-24 21:00:00,2024-07-24 22:00:00,2.555,
2024-07-24 22:00:00,2024-07-24 23:00:00,2.931,
2024-07-24 23:00:00,2024-07-25 00:00:00,2.641,
2024-07-25 00:00:00,2024-07-25 01:00:00,4.315,
2024-07-25 01:00:00,2024-07-25 02:00:00,3.939,
2024-07-25 02:00:00,2024-07-25 03:00:00,1.932,
2024-07-25 03:00:00,2024-07-25 04:00:00,1.444,
2024-07-25 04:00:00,2024-07-25 05:00:00,1.529,
2024-07-25 05:00:00,2024-07-25 06:00:00,1.612,
2024-07-25 06:00:00,2024-07-25 07:00:00,1.301,
2024-07-25 07:00:00,2024-07-25 08:00:00,1.342,
2024-07-25 08:00:00,2024-07-25 09:00:00,1.325,
2024-07-25 09:00:00,2024-07-25 10:00:00,1.976,
2024-07-25 10:00:00,2024-07-25 11:00:00,0.568,
2024-07-25 11:00:00,2024-07-25 12:00:00,0.378,
2024-07-25 12:00:00,2024-07-25 13:00:00,0.388,
2024-07-25 13:00:00,2024-07-25 14:00:00,0.493,
2024-07-25 14:00:00,2024-07-25 15:00:00,0.913,
2024-07-25 15:00:00,2024-07-25 16:00:00,0.651,
2024-07-25 16:00:00,2024-07-25 17:00:00,0.904,
2024-07-25 17:00:00,2024-07-25 18:00:00,0.787,
2024-07-25 18:00:00,2024-07-25 19:00:00,0.93,
2024-07-25 19:00:00,2024-07-25 20:00:00,2.568,
2024-07-25 20:00:00,2024-07-25 21:00:00,1.584,
2024-07-25 21:00:00,2024-07-25 22:00:00,1.94,
2024-07-25 22:00:00,2024-07-25 23:00:00,2.31,
2024-07-25 23:00:00,2024-07-26 00:00:00,1.591,
2024-07-26 00:00:00,2024-07-26 01:00:00,1.901,
2024-07-26 01:00:00,2024-07-26 02:00:00,2.486,
2024-07-26 02:00:00,2024-07-26 03:00:00,2.551,
2024-07-26 03:00:00,2024-07-26 04:00:00,1.512,
2024-07-26 04:00:00,2024-07-26 05:00:00,1.283,
2024-07-26 05:00:00,2024-07-26 06:00:00,1.648,
2024-07-26 06:00:00,2024-07-26 07:00:00,1.165,
2024-07-26 07:00:00,2024-07-26 08:00:00,1.142,
2024-07-26 08:00:00,2024-07-26 09:00:00,1.118,
2024-07-26 09:00:00,2024-07-26 10:00:00,1.449,
2024-07-26 10:00:00,2024-07-26 11:00:00,0.552,
2024-07-26 11:00:00,2024-07-26 12:00:00,0.406,
2024-07-26 12:00:00,2024-07-26 13:00:00,0.394,
2024-07-26 13:00:00,2024-07-26 14:00:00,0.754,
2024-07-26 14:00:00,2024-07-26 15:00:00,0.808,
2024-07-26 15:00:00,2024-07-26 16:00:00,0.842,
2024-07-26 16:00:00,2024-07-26 17:00:00,0.845,
2024-07-26 17:00:00,2024-07-26 18:00:00,2.047,
2024-07-26 18:00:00,2024-07-26 19:00:00,1.715,
2024-07-26 19:00:00,2024-07-26 20:00:00,1.647,
2024-07-26 20:00:00,2024-07-26 21:00:00,1.434,
2024-07-26 21:00:00,2024-07-26 22:00:00,1.165,
2024-07-26 22:00:00,2024-07-26 23:00:00,2.191,
2024-07-26 23:00:00,2024-07-27 00:00:00,1.228,
2024-07-27 00:00:00,2024-07-27 01:00:00,2.307,
2024-07-27 01:00:00,2024-07-27 02:00:00,3.531,
2024-07-27 02:00:00,2024-07-27 03:00:00,1.527,
2024-07-27 03:00:00,2024-07-27 04:00:00,1.357,
2024-07-27 04:00:00,2024-07-27 05:00:00,1.198,
2024-07-27 05:00:00,2024-07-27 06:00:00,1.459,
2024-07-27 06:00:00,2024-07-27 07:00:00,1.152,
2024-07-27 07:00:00,2024-07-27 08:00:00,1.211,
2024-07-27 08:00:00,2024-07-27 09:00:00,1.398,
2024-07-27 09:00:00,2024-07-27 10:00:00,1.579,
2024-07-27 10:00:00,2024-07-27 11:00:00,0.827,
2024-07-27 11:00:00,2024-07-27 12:00:00,1.992,
2024-07-27 12:00:00,2024-07-27 13:00:00,1.854,
2024-07-27 13:00:00,2024-07-27 14:00:00,1.711,
2024-07-27 14:00:00,2024-07-27 15:00:00,2.142,
2024-07-27 15:00:00,2024-07-27 16:00:00,1.77,
2024-07-27 16:00:00,2024-07-27 17:00:00,1.772,
2024-07-27 17:00:00,2024-07-27 18:00:00,2.602,
2024-07-27 18:00:00,2024-07-27 19:00:00,3.063,
2024-07-27 19:00:00,2024-07-27 20:00:00,2.014,
2024-07-27 20:00:00,2024-07-27 21:00:00,3.882,
2024-07-27 21:00:00,2024-07-27 22:00:00,2.977,
2024-07-27 22:00:00,2024-07-27 23:00:00,2.27,
2024-07-27 23:00:00,2024-07-28 00:00:00,3.172,
2024-07-28 00:00:00,2024-07-28 01:00:00,3.5,
2024-07-28 01:00:00,2024-07-28 02:00:00,2.749,
2024-07-28 02:00:00,2024-07-28 03:00:00,1.477,
2024-07-28 03:00:00,2024-07-28 04:00:00,1.22,
2024-07-28 04:00:00,2024-07-28 05:00:00,1.187,
2024-07-28 05:00:00,2024-07-28 06:00:00,1.192,
2024-07-28 06:00:00,2024-07-28 07:00:00,1.468,
2024-07-28 07:00:00,2024-07-28 08:00:00,1.17,
2024-07-28 08:00:00,2024-07-28 09:00:00,1.143,
2024-07-28 09:00:00,2024-07-28 10:00:00,1.894,
2024-07-28 10:00:00,2024-07-28 11:00:00,0.532,
2024-07-28 11:00:00,2024-07-28 12:00:00,0.916,
2024-07-28 12:00:00,2024-07-28 13:00:00,1.223,
2024-07-28 13:00:00,2024-07-28 14:00:00,1.917,
2024-07-28 14:00:00,2024-07-28 15:00:00,1.93,
2024-07-28 15:00:00,2024-07-28 16:00:00,2.372,
2024-07-28 16:00:00,2024-07-28 17:00:00,1.814,
2024-07-28 17:00:00,2024-07-28 18:00:00,4.309,
2024-07-28 18:00:00,2024-07-28 19:00:00,2.765,
2024-07-28 19:00:00,2024-07-28 20:00:00,4.375,
2024-07-28 20:00:00,2024-07-28 21:00:00,3.074,
2024-07-28 21:00:00,2024-07-28 22:00:00,2.661,
2024-07-28 22:00:00,2024-07-28 23:00:00,1.773,
2024-07-28 23:00:00,2024-07-29 00:00:00,2.079,
2024-07-29 00:00:00,2024-07-29 01:00:00,1.712,
2024-07-29 01:00:00,2024-07-29 02:00:00,1.796,
2024-07-29 02:00:00,2024-07-29 03:00:00,3.797,
2024-07-29 03:00:00,2024-07-29 04:00:00,1.732,
2024-07-29 04:00:00,2024-07-29 05:00:00,1.636,
2024-07-29 05:00:00,2024-07-29 06:00:00,1.669,
2024-07-29 06:00:00,2024-07-29 07:00:00,1.35,
2024-07-29 07:00:00,2024-07-29 08:00:00,1.386,
2024-07-29 08:00:00,2024-07-29 09:00:00,1.722,
2024-07-29 09:00:00,2024-07-29 10:00:00,2.68,
2024-07-29 10:00:00,2024-07-29 11:00:00,1.87,
2024-07-29 11:00:00,2024-07-29 12:00:00,2.018,
2024-07-29 12:00:00,2024-07-29 13:00:00,1.993,
2024-07-29 13:00:00,2024-07-29 14:00:00,2.937,
2024-07-29 14:00:00,2024-07-29 15:00:00,2.59,
2024-07-29 15:00:00,2024-07-29 16:00:00,3.209,
2024-07-29 16:00:00,2024-07-29 17:00:00,2.695,
2024-07-29 17:00:00,2024-07-29 18:00:00,2.324,
2024-07-29 18:00:00,2024-07-29 19:00:00,3.895,
2024-07-29 19:00:00,2024-07-29 20:00:00,3.845,
2024-07-29 20:00:00,2024-07-29 21:00:00,3.058,
2024-07-29 21:00:00,2024-07-29 22:00:00,2.289,
2024-07-29 22:00:00,2024-07-29 23:00:00,2.547,
2024-07-29 23:00:00,2024-07-30 00:00:00,2.159,
2024-07-30 00:00:00,2024-07-30 01:00:00,2.305,
2024-07-30 01:00:00,2024-07-30 02:00:00,2.966,
2024-07-30 02:00:00,2024-07-30 03:00:00,2.232,
2024-07-30 03:00:00,2024-07-30 04:00:00,1.668,
2024-07-30 04:00:00,2024-07-30 05:00:00,1.52,
2024-07-30 05:00:00,2024-07-30 06:00:00,1.636,
2024-07-30 06:00:00,2024-07-30 07:00:00,1.971,
2024-07-30 07:00:00,2024-07-30 08:00:00,1.636,
2024-07-30 08:00:00,2024-07-30 09:00:00,4.344,
2024-07-30 09:00:00,2024-07-30 10:00:00,3.091,
2024-07-30 10:00:00,2024-07-30 11:00:00,2.35,
2024-07-30 11:00:00,2024-07-30 12:00:00,4.522,
2024-07-30 12:00:00,2024-07-30 13:00:00,8.033,
2024-07-30 13:00:00,2024-07-30 14:00:00,5.745,
2024-07-30 14:00:00,2024-07-30 15:00:00,3.637,
2024-07-30 15:00:00,2024-07-30 16:00:00,3.391,
2024-07-30 16:00:00,2024-07-30 17:00:00,3.511,
2024-07-30 17:00:00,2024-07-30 18:00:00,7.137,
2024-07-30 18:00:00,2024-07-30 19:00:00,3.954,
2024-07-30 19:00:00,2024-07-30 20:00:00,5.817,
2024-07-30 20:00:00,2024-07-30 21:00:00,2.715,
2024-07-30 21:00:00,2024-07-30 22:00:00,3.158,
2024-07-30 22:00:00,2024-07-30 23:00:00,4.707,
2024-07-30 23:00:00,2024-07-31 00:00:00,3.419,
2024-07-31 00:00:00,2024-07-31 01:00:00,3.32,
2024-07-31 01:00:00,2024-07-31 02:00:00,3.084,
2024-07-31 02:00:00,2024-07-31 03:00:00,2.338,
2024-07-31 03:00:00,2024-07-31 04:00:00,2.068,
2024-07-31 04:00:00,2024-07-31 05:00:00,1.744,
2024-07-31 05:00:00,2024-07-31 06:00:00,1.542,
2024-07-31 06:00:00,2024-07-31 07:00:00,1.456,
2024-07-31 07:00:00,2024-07-31 08:00:00,1.535,
2024-07-31 08:00:00,2024-07-31 09:00:00,2.043,
2024-07-31 09:00:00,2024-07-31 10:00:00,1.952,
2024-07-31 10:00:00,2024-07-31 11:00:00,2.213,
2024-07-31 11:00:00,2024-07-31 12:00:00,6.033,
2024-07-31 12:00:00,2024-07-31 13:00:00,5.428,
2024-07-31 13:00:00,2024-07-31 14:00:00,4.013,
2024-07-31 14:00:00,2024-07-31 15:00:00,3.788,
2024-07-31 15:00:00,2024-07-31 16:00:00,3.793,
2024-07-31 16:00:00,2024-07-31 17:00:00,4.144,
2024-07-31 17:00:00,2024-07-31 18:00:00,3.748,
2024-07-31 18:00:00,2024-07-31 19:00:00,3.779,
2024-07-31 19:00:00,2024-07-31 20:00:00,3.443,
2024-07-31 20:00:00,2024-07-31 21:00:00,3.864,
2024-07-31 21:00:00,2024-07-31 22:00:00,2.539,
2024-07-31 22:00:00,2024-07-31 23:00:00,2.742,
2024-07-31 23:00:00,2024-08-01 00:00:00,3.304,
